,Reviewer 1,,File path / Url path,,New location,,blocked?,Comments/matters,Does the content fit the purpose of the category or needs improvement,Who can own? Support/PSAs/DX,Suggest missing content,Are there any gaps in this new structure?
,,,https://tyk.io/docs/getting-started/key-concepts/rate-limiting,,Product Stack --> Tyk Gateway --> Key Concepts,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/key-concepts/request-validation,,Product Stack --> Tyk Gateway --> Key Concepts --> Open API Specification --> Advanced concepts,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/key-concepts/servers,,Product Stack --> Tyk Gateway --> Key Concepts --> Open API Specification --> Advanced concepts,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/key-concepts/session-meta-data,,Product Stack --> Tyk Gateway --> Key Concepts,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/key-concepts/versioning,,Product Stack --> Tyk Gateway --> Key Concepts,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/key-concepts/what-is-a-security-policy,,Product Stack --> Tyk Gateway --> Key Concepts,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/key-concepts/what-is-a-session-object,,Product Stack --> Tyk Gateway --> Key Concepts,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/key-concepts/what-is-an-api-definition,,Product Stack --> Tyk Gateway --> Key Concepts,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/tutorials/publish-api,,Product Stack --> Tyk Manager --> Tyk Classic Developer Portal,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/using-oas-definitions,,Managing APIs --> Quick Start Guides --> OpenAPI Specification,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/using-oas-definitions/create-an-oas-api,,Managing APIs --> Quick Start Guides --> OpenAPI Specification,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/using-oas-definitions/export-an-oas-api,,Managing APIs --> Quick Start Guides --> OpenAPI Specification,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/using-oas-definitions/get-started-oas,,Managing APIs --> Quick Start Guides --> OpenAPI Specification,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/using-oas-definitions/import-an-oas-api,,Managing APIs --> Quick Start Guides --> OpenAPI Specification,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/using-oas-definitions/mock-response,,Managing APIs --> Quick Start Guides --> OpenAPI Specification,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/using-oas-definitions/moving-to-oas,,Managing APIs --> Quick Start Guides --> OpenAPI Specification,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/using-oas-definitions/oas-glossary,,Managing APIs --> Quick Start Guides --> OpenAPI Specification,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/using-oas-definitions/oas-reference,,Managing APIs --> Quick Start Guides --> OpenAPI Specification,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/using-oas-definitions/update-api-with-oas,,Managing APIs --> Quick Start Guides --> OpenAPI Specification,show:true,,,,,,
,,,https://tyk.io/docs/getting-started/using-oas-definitions/versioning-an-oas-api,,Managing APIs --> Quick Start Guides --> OpenAPI Specification,show:true,,,,,,
,,,https://tyk.io/docs/graphql,,Product Stack --> Tyk Gateway --> Key Concepts --> GraphQL,show:true,,,,,,
,,,https://tyk.io/docs/graphql-proxy-only,,Product Stack --> Tyk Gateway --> Key Concepts --> GraphQL,show:true,,,,,,
,,,https://tyk.io/docs/graphql/complexity-limiting,,Product Stack --> Tyk Gateway --> Key Concepts --> GraphQL,show:true,,,,,,
,,,https://tyk.io/docs/graphql/field-based-permissions,,Product Stack --> Tyk Gateway --> Key Concepts --> GraphQL,show:true,,,,,,
,,,https://tyk.io/docs/graphql/graphql-playground,,Product Stack --> Tyk Gateway --> Key Concepts --> GraphQL,show:true,,,,,,
,,,https://tyk.io/docs/graphql/graphql-websockets,,Product Stack --> Tyk Gateway --> Key Concepts --> GraphQL,show:true,,,,,,
,,,https://tyk.io/docs/graphql/introspection,,Product Stack --> Tyk Gateway --> Key Concepts --> GraphQL,show:true,,,,,,
,,,https://tyk.io/docs/graphql/migration-guide,,Product Stack --> Tyk Gateway --> Key Concepts --> GraphQL,show:true,,,,,,
,,,https://tyk.io/docs/graphql/persisted-queries,,Product Stack --> Tyk Gateway --> Key Concepts --> GraphQL,show:true,,,,,,
,,,https://tyk.io/docs/graphql/syncing-schema,,Product Stack --> Tyk Gateway --> Key Concepts --> GraphQL,show:true,,,,,,
,,,https://tyk.io/docs/graphql/validation,,Product Stack --> Tyk Gateway --> Key Concepts --> GraphQL,show:true,,,,,,
,,,https://tyk.io/docs/key-concepts,,Page doesn't exists,show:true,,,,,,
,,,https://tyk.io/docs/key-concepts/grpc-proxy,,Product Stack --> Tyk Gateway --> Key Concepts,show:true,,,,,,
,,,https://tyk.io/docs/key-concepts/tcp-proxy,,Product Stack --> Tyk Gateway --> Key Concepts,show:true,,,,,,
,,,https://tyk.io/docs/log-data,,Product Stack --> Tyk Gateway --> Advanced Configurations,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,Carol to review?,,,
,,,https://tyk.io/docs/planning-for-production/benchmarks,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/database-settings,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/database-settings/mongodb-sizing,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/database-settings/mongodb,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/database-settings/postgresql,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/ensure-high-availability,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/ensure-high-availability/circuit-breakers,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/ensure-high-availability/enforced-timeouts,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/ensure-high-availability/health-check,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/ensure-high-availability/load-balancing,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/ensure-high-availability/service-discovery,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/ensure-high-availability/service-discovery/examples,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/ensure-high-availability/uptime-tests,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/monitoring,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/monitoring/tyk-components,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/redis-sizing,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/planning-for-production/redis,,Deployment and Operations --> Tyk Self Managed --> Day 1 - Deployment in production,show:true,,,,,,
,,,https://tyk.io/docs/plugins,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/analytics-plugins,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/auth-plugins,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/auth-plugins/id-extractor,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/how-to-serve-plugins,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/how-to-serve-plugins/plugin-bundles,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/request-plugins,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/response-plugins,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/golang,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/javascript-middleware,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/javascript-middleware/install-middleware,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/javascript-middleware/install-middleware/install-middleware,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/javascript-middleware/install-middleware/tyk-ce,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/javascript-middleware/install-middleware/tyk-hybrid,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/javascript-middleware/install-middleware/tyk-pro,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/javascript-middleware/javascript-api,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/javascript-middleware/middleware-scripting-guide,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/javascript-middleware/waf-js-plugin,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/grpc,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/grpc/custom-auth-dot-net,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/grpc/custom-auth-nodejs,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/grpc/performance,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/grpc/request-transformation-java,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/grpc/tutorial-add-grpc-plugin-api,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/grpc/write-grpc-plugin,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/luajit,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/luajit/requirements,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/luajit/tutorial-add-demo-plugin-api,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/python,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/python/custom-auth-python-tutorial,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/python/performance,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/python/python,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/python/tutorial-add-demo-plugin-api,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/python/tyk-python-api-methods,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/rich-plugins-data-structures,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/plugins/supported-languages/rich-plugins/rich-plugins-work,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Plug-ins,show:true,,,,,,
,,,https://tyk.io/docs/release-notes,,Developer Support --> Tyk release summary,show:true,,,,,"This page is missing. THe current one can be added but essentially this needs to have link to all the release in ""product stack section",
,,,https://tyk.io/docs/release-notes/mdcb-2.0,,Product Stack --> Tyk Enterprise (MDCB) --> Release Notes,show:true,,,,,,
,,,https://tyk.io/docs/release-notes/version-2.4,,Product Stack --> Tyk Gateway --> Release Notes,show:true,,,,,,
,,,https://tyk.io/docs/release-notes/version-2.5,,Product Stack --> Tyk Gateway --> Release Notes,show:true,,,,,,
,,,https://tyk.io/docs/release-notes/version-2.6,,Product Stack --> Tyk Gateway --> Release Notes,show:true,,,,,,
,,,https://tyk.io/docs/release-notes/version-2.7,,Product Stack --> Tyk Gateway --> Release Notes,show:true,,,,,,
,,,https://tyk.io/docs/release-notes/version-2.8,,Product Stack --> Tyk Gateway --> Release Notes,show:true,,,,,,
,,,https://tyk.io/docs/release-notes/version-2.9,,Product Stack --> Tyk Gateway --> Release Notes,show:true,,,,,,
,,,https://tyk.io/docs/release-notes/version-3.0,,Developer Support --> Tyk release summary,show:true,,,,,,
,,,https://tyk.io/docs/release-notes/version-3.1,,Developer Support --> Tyk release summary,show:true,,,,,,
,,,https://tyk.io/docs/release-notes/version-3.2,,Developer Support --> Tyk release summary,show:true,,,,,,
,,,https://tyk.io/docs/release-notes/version-4.0,,Developer Support --> Tyk release summary,show:true,,,,,"We need to spleet the content to highlights, change log and upgrade","We need to add to the menu ""v4.X"""
,,,https://tyk.io/docs/release-notes/version-4.1,,Developer Support --> Tyk release summary,show:true,,,,,"We need to spleet the content to highlights, change log and upgrade","We need to add to the menu ""v4.X"""
,,,https://tyk.io/docs/release-notes/version-4.2,,Developer Support --> Tyk release summary,show:true,,,,,"We need to spleet the content to highlights, change log and upgrade","We need to add to the menu ""v4.X"""
,,,https://tyk.io/docs/release-notes/version-4.3,,Developer Support --> Tyk release summary,show:true,,,,,,
,,,https://tyk.io/docs/security/certificate-pinning,,Product Stack --> Tyk Gateway --> Basic Config and Security --> Security,show:true,,,,,,
,,,https://tyk.io/docs/security/security-policies/secure-apis-method-path,,Product Stack --> Tyk Gateway --> Basic Config and Security --> Security --> Security Policies,show:true,,,,,,
,,,https://tyk.io/docs/transform-traffic,,Page doesn't exists,show:true,,check ,,Yaara Letz,,
,,,https://tyk.io/docs/transform-traffic/request-body,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Transform Traffic,show:true,,,,,,
,,,https://tyk.io/docs/transform-traffic/request-headers,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Transform Traffic,show:true,,,,,,
,,,https://tyk.io/docs/transform-traffic/url-rewriting,,Product Stack --> Tyk Gateway --> Advanced Configurations --> Transform Traffic,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting,,Delete Page,show:true,,alias to frequently-asked-questions/,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-cloud-classic,,Page doesn't exists,show:true,,This is a directory not a real url,,,,Need to add section for tyk cloud
,,,https://tyk.io/docs/troubleshooting/tyk-cloud-classic/301-moved-permanently,,Delete Page,show:true,,FYI - removing classic cloud,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-cloud-classic/413-request-entity-large,,Delete Page,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-cloud-classic/504-gateway-timeout-error,,Delete Page,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-cloud-classic/organisation-quota-exceeded-error-dashboard-api,,Delete Page,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-cloud,,Delete Page,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard,,Delete Page,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/api-catalogue-not-found-error-developer-portal,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/cant-update-policy-please-ensure-least-one-access-rights-setting-set,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/cors-issues-on-developer-portal,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/dashboard-not-showing-analytics-data,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/fatal-dashboard-portal-domains-same,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/internal-tib,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/key-object-validation-failed-most-likely-malformed-input,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/not-found-error-developer-portal,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/port-5000-errors,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/problem-updating-cname-error-dashboard,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/receive-csrf-error-developer-portal,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/runtime-error-invalid-memory-address-nil-pointer-dereference,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-dashboard/value-error-no-json-object-decoded-running-dashboard-bootstrap-script,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-gateway,,Delete Page,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-gateway/499-errors,,Product Stack --> Tyk Gateway --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-gateway/502-error-tyk-gateway,,Product Stack --> Tyk Gateway --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-gateway/context-canceled,,Product Stack --> Tyk Gateway --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-gateway/drl-not-ready,,Product Stack --> Tyk Gateway --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-gateway/index-range-error-logs,,Product Stack --> Tyk Gateway --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-gateway/invalid-memory-address-nil-pointer-dereference-error,,Product Stack --> Tyk Gateway --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-gateway/key-object-validation-failed-error-updating-key,,Product Stack --> Tyk Gateway --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-gateway/problem-proxying-request,,Product Stack --> Tyk Gateway --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-gateway/profiling,,Product Stack --> Tyk Gateway --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-gateway/support-information,,Product Stack --> Tyk Gateway --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-installation,,Delete Page,show:true,,Dont think we need it,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-installation/404-trying-access-tyk-gateway-repo,,Delete Page,show:true,,,Check if the content is needs or accurate,Support,,
,,,https://tyk.io/docs/troubleshooting/tyk-installation/couldnt-unmarshal-config-error,,Developer Support --> Troubleshooting and FAQ,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-installation/parsing-json-error-from-dashboard-bootstrap,,Delete Page,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-installation/payload-signature-invalid-error,,Product Stack --> Tyk Manager --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-multi-cloud,,Delete Page,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-multi-cloud/token-information-doesnt-appear-dashboard-tyk-multi-cloud-users,,Delete Page,show:true,?,it's the old cloud. Ask Valmir,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-on-premise,,Delete Page,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-on-premise/tyk-on-premise,,Delete Page,show:true,?,NOT A PAGE?,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-pump,,Delete Page,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-pump/connection-dropped-connecting,,Product Stack --> Tyk Pump --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-pump/data-in-log-browser-no-reports,,Product Stack --> Tyk Pump --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-pump/no-elasticsearch-node-available,,Product Stack --> Tyk Pump --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-pump/panic-stack-exceeds-1000000000-byte-limit,,Product Stack --> Tyk Pump --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/troubleshooting/tyk-pump/pump-overloaded,,Product Stack --> Tyk Pump --> Troubleshooting,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis,,Developer Support --> Tyk APIs reference,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-admin-api,,Page doesn't exists,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-admin-api/export,,Product Stack --> Tyk Manager --> API Documentation -> Dashboard Admin API,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-admin-api/import,,Product Stack --> Tyk Manager --> API Documentation -> Dashboard Admin API,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-admin-api/sso,,Product Stack --> Tyk Manager --> API Documentation -> Dashboard Admin API,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-admin-api/users,,Product Stack --> Tyk Manager --> API Documentation -> Dashboard Admin API,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api,,Page doesn't exists,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api/analytics,,Product Stack --> Tyk Manager --> API Documentation,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api/api-definitions,,Product Stack --> Tyk Manager --> API Documentation,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api/api-keys,,Product Stack --> Tyk Manager --> API Documentation,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api/basic-authentication,,Product Stack --> Tyk Manager --> API Documentation,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api/dashboard-url-reload,,Product Stack --> Tyk Manager --> API Documentation,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api/manage-key-requests,,Product Stack --> Tyk Manager --> API Documentation,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api/oauth-key-management,,Product Stack --> Tyk Manager --> API Documentation,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api/pagination,,Product Stack --> Tyk Manager --> API Documentation,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api/portal-policies,,Product Stack --> Tyk Manager --> API Documentation,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api/sso,,Product Stack --> Tyk Manager --> API Documentation,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api/user-groups,,Product Stack --> Tyk Manager --> API Documentation,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-dashboard-api/web-hooks,,Product Stack --> Tyk Manager --> API Documentation,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-gateway-api,,Page doesn't exists,show:true,,,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-gateway-api/api-definition-objects,,Other,show:true,alias,Is this GW API definition or Tyk API definition...?,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-gateway-api/api-definition-objects/authentication,,Product Stack --> Tyk Gateway --> API Documentation --> Tyk Native API Definition,show:true,?,Is this GW API definition or Tyk API definition...?,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-gateway-api/api-definition-objects/cors,,Product Stack --> Tyk Gateway --> API Documentation --> Tyk Native API Definition,show:true,?,Is this GW API definition or Tyk API definition...?,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-gateway-api/api-definition-objects/custom-analytics,,Product Stack --> Tyk Gateway --> API Documentation --> Tyk Native API Definition,show:true,?,Is this GW API definition or Tyk API definition...?,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-gateway-api/api-definition-objects/events,,Product Stack --> Tyk Gateway --> API Documentation --> Tyk Native API Definition,show:true,?,Is this GW API definition or Tyk API definition...?,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-gateway-api/api-definition-objects/graphql,,Product Stack --> Tyk Gateway --> API Documentation --> Tyk Native API Definition,show:true,?,Is this GW API definition or Tyk API definition...?,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-gateway-api/api-definition-objects/ip-blacklisting,,Product Stack --> Tyk Gateway --> API Documentation --> Tyk Native API Definition,show:true,?,Is this GW API definition or Tyk API definition...?,,,,
,,,https://tyk.io/docs/tyk-apis/tyk-gateway-api/api-definition-objects/ip-whitelisting,,Product Stack --> Tyk Gateway --> API Documentation --> Tyk Native API Definition,show:true,?,Is this GW API definition or Tyk API definition...?,,,,
